album_type,artists,available_markets,external_urls,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3iDaI8EdBRw3DuAutPJPK5'}, 'href': 'https://api.spotify.com/v1/artists/3iDaI8EdBRw3DuAutPJPK5', 'id': '3iDaI8EdBRw3DuAutPJPK5', 'name': 'Vanatei', 'type': 'artist', 'uri': 'spotify:artist:3iDaI8EdBRw3DuAutPJPK5'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/0bBnZXz2SDCALoTl1cUaW4'},https://api.spotify.com/v1/albums/0bBnZXz2SDCALoTl1cUaW4,0bBnZXz2SDCALoTl1cUaW4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f0773071a737e81cc833660c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f0773071a737e81cc833660c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f0773071a737e81cc833660c', 'width': 64}]",Dazed and Confused,2018-10-30,day,10,album,spotify:album:0bBnZXz2SDCALoTl1cUaW4
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6HIoLP2fatcFmFntw3xF9n'}, 'href': 'https://api.spotify.com/v1/artists/6HIoLP2fatcFmFntw3xF9n', 'id': '6HIoLP2fatcFmFntw3xF9n', 'name': 'David Jax', 'type': 'artist', 'uri': 'spotify:artist:6HIoLP2fatcFmFntw3xF9n'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/16kmQVypToWvvYQpnbO4Iq'},https://api.spotify.com/v1/albums/16kmQVypToWvvYQpnbO4Iq,16kmQVypToWvvYQpnbO4Iq,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e9fa6f1021b86cb30fdf7b28', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e9fa6f1021b86cb30fdf7b28', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e9fa6f1021b86cb30fdf7b28', 'width': 64}]",Dazed and Confused,2019-04-20,day,9,album,spotify:album:16kmQVypToWvvYQpnbO4Iq
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7MHWc5wuLUygC1xdPanuFf'}, 'href': 'https://api.spotify.com/v1/artists/7MHWc5wuLUygC1xdPanuFf', 'id': '7MHWc5wuLUygC1xdPanuFf', 'name': 'Gypsy Bed', 'type': 'artist', 'uri': 'spotify:artist:7MHWc5wuLUygC1xdPanuFf'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1dw8jFhHQBTf9j6i6kZkcl'},https://api.spotify.com/v1/albums/1dw8jFhHQBTf9j6i6kZkcl,1dw8jFhHQBTf9j6i6kZkcl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b09babb2bf986ece76efd9e6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b09babb2bf986ece76efd9e6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b09babb2bf986ece76efd9e6', 'width': 64}]",Dazed and Confused,2017-01-15,day,7,album,spotify:album:1dw8jFhHQBTf9j6i6kZkcl
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4gjfwN0v2wBNiue6EufmXF'}, 'href': 'https://api.spotify.com/v1/artists/4gjfwN0v2wBNiue6EufmXF', 'id': '4gjfwN0v2wBNiue6EufmXF', 'name': '- Outsider -', 'type': 'artist', 'uri': 'spotify:artist:4gjfwN0v2wBNiue6EufmXF'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1sG2Jzd0I8qZZ6LRe9qRCh'},https://api.spotify.com/v1/albums/1sG2Jzd0I8qZZ6LRe9qRCh,1sG2Jzd0I8qZZ6LRe9qRCh,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cc156f3c7520448c95867b1b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cc156f3c7520448c95867b1b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cc156f3c7520448c95867b1b', 'width': 64}]",Dazed and Confused,2019-12-31,day,4,album,spotify:album:1sG2Jzd0I8qZZ6LRe9qRCh
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4dD18RfIUJgbZLJGnfswtm'}, 'href': 'https://api.spotify.com/v1/artists/4dD18RfIUJgbZLJGnfswtm', 'id': '4dD18RfIUJgbZLJGnfswtm', 'name': 'Just Julz', 'type': 'artist', 'uri': 'spotify:artist:4dD18RfIUJgbZLJGnfswtm'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/24UzSHyHqcsJ7dveyW0ke6'},https://api.spotify.com/v1/albums/24UzSHyHqcsJ7dveyW0ke6,24UzSHyHqcsJ7dveyW0ke6,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d66931907e7c6407b4385333', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d66931907e7c6407b4385333', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d66931907e7c6407b4385333', 'width': 64}]",Dazed and Confused,2019-07-12,day,5,album,spotify:album:24UzSHyHqcsJ7dveyW0ke6
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/79vlxndWaVydHZLgZ1WONQ'}, 'href': 'https://api.spotify.com/v1/artists/79vlxndWaVydHZLgZ1WONQ', 'id': '79vlxndWaVydHZLgZ1WONQ', 'name': 'Ezekiel Nunez', 'type': 'artist', 'uri': 'spotify:artist:79vlxndWaVydHZLgZ1WONQ'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2KQHK2aYrmE2mSTbSmMC0Z'},https://api.spotify.com/v1/albums/2KQHK2aYrmE2mSTbSmMC0Z,2KQHK2aYrmE2mSTbSmMC0Z,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273485e65c8fc3b23c9b5f8c555', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02485e65c8fc3b23c9b5f8c555', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851485e65c8fc3b23c9b5f8c555', 'width': 64}]",Dazed and Confused,2018-10-16,day,7,album,spotify:album:2KQHK2aYrmE2mSTbSmMC0Z
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/47nOBw65Dx7k6FQyzQ5Dnp'}, 'href': 'https://api.spotify.com/v1/artists/47nOBw65Dx7k6FQyzQ5Dnp', 'id': '47nOBw65Dx7k6FQyzQ5Dnp', 'name': 'Dominique Xavier', 'type': 'artist', 'uri': 'spotify:artist:47nOBw65Dx7k6FQyzQ5Dnp'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/48d1kk3puEaBCI8d2dzXS3'},https://api.spotify.com/v1/albums/48d1kk3puEaBCI8d2dzXS3,48d1kk3puEaBCI8d2dzXS3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27387853e743b781a7c05171bcd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0287853e743b781a7c05171bcd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485187853e743b781a7c05171bcd', 'width': 64}]",Dazed and Confused,2019-08-23,day,9,album,spotify:album:48d1kk3puEaBCI8d2dzXS3
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1GnrxLjDjuabQdGn0ambuy'}, 'href': 'https://api.spotify.com/v1/artists/1GnrxLjDjuabQdGn0ambuy', 'id': '1GnrxLjDjuabQdGn0ambuy', 'name': 'Maleko', 'type': 'artist', 'uri': 'spotify:artist:1GnrxLjDjuabQdGn0ambuy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1mdvl5NrMjW9v9JbfLCyBV'}, 'href': 'https://api.spotify.com/v1/artists/1mdvl5NrMjW9v9JbfLCyBV', 'id': '1mdvl5NrMjW9v9JbfLCyBV', 'name': 'Optimus Rhymes', 'type': 'artist', 'uri': 'spotify:artist:1mdvl5NrMjW9v9JbfLCyBV'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/4ZkQIfnTH5NPcQ0CDCual7'},https://api.spotify.com/v1/albums/4ZkQIfnTH5NPcQ0CDCual7,4ZkQIfnTH5NPcQ0CDCual7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e58e8acf8cb7086e0c122b94', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e58e8acf8cb7086e0c122b94', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e58e8acf8cb7086e0c122b94', 'width': 64}]",Dazed and Confused,2003,year,12,album,spotify:album:4ZkQIfnTH5NPcQ0CDCual7
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6L0QyBE60xcH39rXLb4iia'}, 'href': 'https://api.spotify.com/v1/artists/6L0QyBE60xcH39rXLb4iia', 'id': '6L0QyBE60xcH39rXLb4iia', 'name': 'WoodyDaAlien', 'type': 'artist', 'uri': 'spotify:artist:6L0QyBE60xcH39rXLb4iia'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/5NApXHtm3f02549i1Exeqz'},https://api.spotify.com/v1/albums/5NApXHtm3f02549i1Exeqz,5NApXHtm3f02549i1Exeqz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27323a449588fadcb546b97698a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0223a449588fadcb546b97698a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485123a449588fadcb546b97698a', 'width': 64}]",Dazed and Confused,2020-04-13,day,10,album,spotify:album:5NApXHtm3f02549i1Exeqz
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1CBCT2MYU7XUcfYOUjBhG2'}, 'href': 'https://api.spotify.com/v1/artists/1CBCT2MYU7XUcfYOUjBhG2', 'id': '1CBCT2MYU7XUcfYOUjBhG2', 'name': 'Mikalé L', 'type': 'artist', 'uri': 'spotify:artist:1CBCT2MYU7XUcfYOUjBhG2'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/7uVT7cB7JBTuLK12Gfky8E'},https://api.spotify.com/v1/albums/7uVT7cB7JBTuLK12Gfky8E,7uVT7cB7JBTuLK12Gfky8E,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c04a4bfc8d9b7c7a90c09330', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c04a4bfc8d9b7c7a90c09330', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c04a4bfc8d9b7c7a90c09330', 'width': 64}]",DaZeD aNd CoNfUsEd,2013-01-08,day,7,album,spotify:album:7uVT7cB7JBTuLK12Gfky8E
single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Tmphgmy3zakF44eESXu3f'}, 'href': 'https://api.spotify.com/v1/artists/1Tmphgmy3zakF44eESXu3f', 'id': '1Tmphgmy3zakF44eESXu3f', 'name': 'Blagoj Rambabov', 'type': 'artist', 'uri': 'spotify:artist:1Tmphgmy3zakF44eESXu3f'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/14IqSMAjxVQjvbKjH0TkGn'},https://api.spotify.com/v1/albums/14IqSMAjxVQjvbKjH0TkGn,14IqSMAjxVQjvbKjH0TkGn,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dc69df2d64c5bb786cd3a4ce', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02dc69df2d64c5bb786cd3a4ce', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851dc69df2d64c5bb786cd3a4ce', 'width': 64}]",Dazed & Confused,2014-05-14,day,5,album,spotify:album:14IqSMAjxVQjvbKjH0TkGn
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4F2U0n7TregjVF6vGdOdI0'}, 'href': 'https://api.spotify.com/v1/artists/4F2U0n7TregjVF6vGdOdI0', 'id': '4F2U0n7TregjVF6vGdOdI0', 'name': 'Nique', 'type': 'artist', 'uri': 'spotify:artist:4F2U0n7TregjVF6vGdOdI0'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1mFYrCkLmBjVP33Vli7dBN'},https://api.spotify.com/v1/albums/1mFYrCkLmBjVP33Vli7dBN,1mFYrCkLmBjVP33Vli7dBN,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b6122cf581dc3d8a077a3488', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b6122cf581dc3d8a077a3488', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b6122cf581dc3d8a077a3488', 'width': 64}]",Dazed & Confused,2016-11-28,day,8,album,spotify:album:1mFYrCkLmBjVP33Vli7dBN
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4gjPbzWbU6rok8LBXhvniG'}, 'href': 'https://api.spotify.com/v1/artists/4gjPbzWbU6rok8LBXhvniG', 'id': '4gjPbzWbU6rok8LBXhvniG', 'name': 'sptmbr', 'type': 'artist', 'uri': 'spotify:artist:4gjPbzWbU6rok8LBXhvniG'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/1oUTl6740UEtJ4HKmYFXrc'},https://api.spotify.com/v1/albums/1oUTl6740UEtJ4HKmYFXrc,1oUTl6740UEtJ4HKmYFXrc,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273200d423669d5199845e4c032', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02200d423669d5199845e4c032', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851200d423669d5199845e4c032', 'width': 64}]",Dazed & Confused,2019-04-24,day,8,album,spotify:album:1oUTl6740UEtJ4HKmYFXrc
album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4djLAhyAWnvO2r6dNxugun'}, 'href': 'https://api.spotify.com/v1/artists/4djLAhyAWnvO2r6dNxugun', 'id': '4djLAhyAWnvO2r6dNxugun', 'name': 'Rigo', 'type': 'artist', 'uri': 'spotify:artist:4djLAhyAWnvO2r6dNxugun'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/3lkc3OwWoA9B3zZ9VK3KIg'},https://api.spotify.com/v1/albums/3lkc3OwWoA9B3zZ9VK3KIg,3lkc3OwWoA9B3zZ9VK3KIg,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bec2e1c61c3076e6ebc31bea', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bec2e1c61c3076e6ebc31bea', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bec2e1c61c3076e6ebc31bea', 'width': 64}]",Dazed & Confused,2018-06-18,day,12,album,spotify:album:3lkc3OwWoA9B3zZ9VK3KIg
compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",{'spotify': 'https://open.spotify.com/album/2P9yFLhHEYnyrQ48CjxvUf'},https://api.spotify.com/v1/albums/2P9yFLhHEYnyrQ48CjxvUf,2P9yFLhHEYnyrQ48CjxvUf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f2f9ccfa0dbf01423bc85165', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f2f9ccfa0dbf01423bc85165', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f2f9ccfa0dbf01423bc85165', 'width': 64}]",Wayne's World (Music From The Motion Picture),1992-02-14,day,13,album,spotify:album:2P9yFLhHEYnyrQ48CjxvUf
